Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1762947858.750722,-10.208861351013184,11.23127269744873,1
1762947858.7823055,-9.984404563903809,11.519597053527832,1
1762947858.8267093,-9.957108497619629,10.949273109436035,1
1762947858.8509216,-9.836991310119629,11.550591468811035,1
1762947858.8761053,-9.94564151763916,10.202153205871582,1
1762947858.9104774,-9.724549293518066,10.969473838806152,1
1762947858.9487052,-9.656098365783691,11.084694862365723,1
1762947858.9717503,-9.76156234741211,11.110797882080078,1
1762947859.0109158,-9.717448234558105,10.805607795715332,1
1762947859.0354207,-9.791010856628418,11.448853492736816,1
1762947859.0830324,-9.68371868133545,11.629910469055176,1
1762947859.1111374,-9.766005516052246,11.577645301818848,1
1762947859.1465633,-9.671086311340332,11.570157051086426,1
1762947859.1782124,-9.862698554992676,11.0745210647583,1
1762947859.2099662,-10.185273170471191,12.011969566345215,1
1762947859.240969,-10.172890663146973,11.848166465759277,1
1762947859.2728975,-10.515238761901855,11.461344718933105,1
1762947859.3043587,-10.840018272399902,11.68428897857666,1
1762947859.3358293,-11.438693046569824,11.020512580871582,1
1762947859.367597,-12.323577880859375,11.153593063354492,1
1762947859.399879,-13.105033874511719,11.657421112060547,1
1762947859.4357107,-13.931060791015625,11.813102722167969,1
1762947859.4644248,-14.448246955871582,10.950573921203613,1
1762947859.4960392,-14.6361722946167,10.908370018005371,1
1762947859.5274282,-14.644669532775879,10.998744010925293,1
1762947859.5590332,-14.296984672546387,11.415053367614746,1
1762947859.5911613,-14.127568244934082,11.547154426574707,1
1762947859.622831,-13.679520606994629,11.067015647888184,1
1762947859.654882,-12.845599174499512,11.291232109069824,1
1762947859.6864834,-12.200650215148926,10.975424766540527,1
1762947859.7187169,-11.47819995880127,11.228119850158691,1
1762947859.7503867,-10.542227745056152,10.583413124084473,1
1762947859.7817957,-10.17862606048584,10.841572761535645,1
1762947859.8136878,-9.817051887512207,11.081656455993652,1
1762947859.845943,-9.630780220031738,10.8969144821167,1
1762947859.8769786,-9.357062339782715,10.562275886535645,1
1762947859.9120593,-9.121487617492676,10.721783638000488,1
1762947859.9466457,-9.189586639404297,10.75973129272461,1
1762947859.978251,-9.327635765075684,10.762707710266113,1
1762947860.0039113,-9.610115051269531,10.282075881958008,1
1762947860.035658,-9.50683307647705,10.626862525939941,1
1762947860.0737455,-10.080259323120117,10.777929306030273,1
1762947860.105397,-9.843369483947754,10.473259925842285,1
1762947860.1313293,-10.061333656311035,10.28751277923584,1
1762947860.1631207,-10.170331001281738,10.282879829406738,1
1762947860.1948426,-10.014394760131836,10.5833740234375,1
1762947860.2267427,-10.20279312133789,11.106016159057617,1
1762947860.2587445,-10.380581855773926,10.022311210632324,1
1762947860.2906258,-10.186583518981934,10.435973167419434,1
1762947860.3222494,-10.347554206848145,9.86588191986084,1
1762947860.3538158,-10.5900239944458,10.48348331451416,1
1762947860.385767,-10.562848091125488,10.378457069396973,1
1762947860.4176447,-10.767616271972656,9.94731330871582,1
1762947860.4495397,-11.108872413635254,10.708287239074707,1
1762947860.4810026,-11.309168815612793,10.671795845031738,1
1762947860.5123181,-11.477337837219238,10.995060920715332,1
1762947860.5123181,-14.821965217590332,12.263875007629395,1
1762947860.5444727,-11.761706352233887,10.89116382598877,1
1762947860.5835714,-11.617554664611816,10.301270484924316,1
1762947860.612643,-11.926334381103516,10.607881546020508,1
1762947860.6397986,-12.040863990783691,10.242703437805176,1
1762947860.6397986,-15.092689514160156,12.850103378295898,1
1762947860.6715264,-11.864876747131348,10.417290687561035,1
1762947860.7125635,-12.161019325256348,10.68889331817627,1
1762947860.7349665,-12.08936595916748,9.941679954528809,1
1762947860.7665446,-12.273151397705078,10.278074264526367,1
1762947860.7665446,-15.157188415527344,12.450338363647461,1
1762947860.7987232,-12.205467224121094,10.524532318115234,1
1762947860.8303506,-12.192477226257324,10.143145561218262,1
1762947860.8635979,-12.48999309539795,10.307475090026855,1
1762947860.8935547,-12.175078392028809,10.495089530944824,1
1762947860.9250581,-12.23003101348877,10.053204536437988,1
1762947860.9569147,-12.241915702819824,10.305628776550293,1
1762947860.988974,-12.383503913879395,10.334794044494629,1
1762947861.036401,-12.298548698425293,10.117478370666504,1
1762947861.0557368,-12.327593803405762,10.614640235900879,1
1762947861.0557368,-14.757315635681152,11.864256858825684,1
1762947861.0843997,-12.386555671691895,10.679011344909668,1
1762947861.1179876,-12.139251708984375,9.996530532836914,1
1762947861.1634355,-12.104022026062012,10.489930152893066,1
1762947861.1796205,-12.21264362335205,10.190203666687012,1
1762947861.1796205,-14.178853034973145,11.475665092468262,1
1762947861.2128491,-11.844321250915527,10.48160457611084,1
1762947861.258776,-12.036749839782715,10.948365211486816,1
1762947861.2918189,-11.671406745910645,10.830521583557129,1
1762947861.3215628,-11.689727783203125,10.37657356262207,1
1762947861.3230333,-13.902478218078613,12.108386039733887,1
1762947861.3537595,-11.743412971496582,10.105738639831543,1
1762947861.3869545,-11.768540382385254,10.157238960266113,1
1762947861.423314,-11.790019035339355,10.879698753356934,1
1762947861.4496377,-11.774052619934082,10.448088645935059,1
1762947861.4496377,-13.492317199707031,11.298276901245117,1
1762947861.4815025,-11.713034629821777,10.767041206359863,1
1762947861.5131702,-12.032862663269043,11.409821510314941,1
1762947861.5449975,-11.828217506408691,10.592097282409668,1
1762947861.5768654,-11.974154472351074,10.629542350769043,1
1762947861.5768654,-14.117881774902344,13.075632095336914,1
1762947861.6087863,-12.161125183105469,10.906759262084961,1
1762947861.640679,-12.134526252746582,10.466034889221191,1
1762947861.6723087,-11.847764015197754,9.708048820495605,1
1762947861.7063236,-11.941336631774902,10.908492088317871,1
1762947861.7063236,-13.217249870300293,11.5950345993042,1
1762947861.7358086,-12.058344841003418,10.60010814666748,1
1762947861.7676702,-12.078225135803223,10.867383003234863,1
1762947861.7995667,-12.126243591308594,10.795495986938477,1
1762947861.8312113,-12.146868705749512,10.835209846496582,1
1762947861.8312113,-13.337608337402344,10.80943489074707,1
1762947861.8630095,-11.736686706542969,11.112014770507812,1
1762947861.8945954,-12.024642944335938,10.603767395019531,1
1762947861.9260585,-11.997574806213379,11.687518119812012,1
1762947861.9579816,-12.138117790222168,11.1513032913208,1
1762947861.9579816,-13.012260437011719,11.471942901611328,1
1762947861.9900782,-12.0454740524292,11.804184913635254,1
1762947862.0216372,-12.17248821258545,11.178162574768066,1
1762947862.06405,-12.26566219329834,11.922591209411621,1
1762947862.085228,-12.076698303222656,11.004091262817383,1
1762947862.085228,-12.890889167785645,11.06309986114502,1
1762947862.1168084,-11.950420379638672,12.035978317260742,1
1762947862.1486032,-11.79839038848877,12.0899019241333,1
1762947862.1806097,-11.784106254577637,11.434378623962402,1
1762947862.214155,-12.166224479675293,11.674670219421387,1
1762947862.214155,-12.925623893737793,11.285401344299316,1
1762947862.2444289,-12.325034141540527,12.036677360534668,1
1762947862.2763262,-13.193511962890625,12.968595504760742,1
1762947862.3141646,-13.602770805358887,12.57280445098877,1
1762947862.3399613,-13.542284965515137,11.907525062561035,1
1762947862.3399613,-14.314562797546387,11.55467700958252,1
1762947862.3718674,-14.190596580505371,11.685566902160645,1
1762947862.4036872,-14.71994400024414,12.443954467773438,1
1762947862.4511237,-15.0687837600708,12.598952293395996,1
1762947862.467162,-15.518502235412598,11.351073265075684,1
1762947862.467162,-15.81677532196045,10.535819053649902,1
1762947862.4992285,-15.718377113342285,12.712834358215332,1
1762947862.5311372,-15.691227912902832,11.30239200592041,1
1762947862.5630507,-15.876579284667969,12.098098754882812,1
1762947862.5947835,-15.364006042480469,12.308586120605469,1
1762947862.5947835,-15.362018585205078,11.38125228881836,1
1762947862.6291785,-14.744986534118652,11.356406211853027,1
1762947862.6652749,-13.837170600891113,11.945414543151855,1
1762947862.7063563,-13.327651023864746,12.151129722595215,1
1762947862.7221897,-13.373322486877441,13.649687767028809,1
1762947862.7221897,-13.008973121643066,11.161660194396973,1
1762947862.7543244,-13.339012145996094,13.066366195678711,1
1762947862.7946522,-12.580052375793457,11.510514259338379,1
1762947862.8380556,-12.085514068603516,11.624483108520508,1
1762947862.8502803,-11.896446228027344,12.036661148071289,1
1762947862.8502803,-11.80224323272705,10.887896537780762,1
1762947862.881135,-11.705852508544922,11.82963752746582,1
1762947862.9145489,-11.467633247375488,12.311564445495605,1
1762947862.9769127,-11.639302253723145,12.687321662902832,1
1762947862.9769127,-11.252781867980957,11.76699161529541,1
1762947862.9769127,-11.385787963867188,12.064403533935547,1
1762947863.0149639,-10.90570068359375,11.959360122680664,1
1762947863.0408764,-10.979031562805176,12.034186363220215,1
1762947863.0889657,-10.588172912597656,12.542036056518555,1
1762947863.1049833,-10.649487495422363,12.365477561950684,1
1762947863.1150854,-10.67577075958252,12.360980033874512,1
1762947863.1364439,-10.797625541687012,12.266724586486816,1
1762947863.1684675,-10.409915924072266,13.375333786010742,1
1762947863.216338,-10.274931907653809,11.60990047454834,1
1762947863.2324154,-10.223472595214844,12.399940490722656,1
1762947863.2324154,-10.14006519317627,12.356547355651855,1
1762947863.2643101,-9.801198959350586,11.965921401977539,1
1762947863.297994,-10.181323051452637,12.715603828430176,1
1762947863.3436954,-10.089926719665527,13.341294288635254,1
1762947863.3595243,-9.931832313537598,12.410073280334473,1
1762947863.3595243,-9.95868968963623,12.600394248962402,1
1762947863.391214,-9.985457420349121,13.1216459274292,1
1762947863.4231741,-9.643027305603027,13.824942588806152,1
1762947863.4708035,-9.791313171386719,13.043817520141602,1
1762947863.4867423,-9.75806713104248,13.02059268951416,1
1762947863.4867423,-9.751370429992676,12.8825044631958,1
1762947863.5186827,-9.58074951171875,12.700826644897461,1
1762947863.5503585,-9.60421085357666,12.733616828918457,1
1762947863.6051915,-9.529025077819824,13.74807071685791,1
1762947863.6156387,-9.251524925231934,13.2855863571167,1
1762947863.6156387,-9.526601791381836,11.982812881469727,1
1762947863.6452448,-9.14301872253418,12.930303573608398,1
1762947863.6907902,-8.995211601257324,13.265666007995605,1
1762947863.7422333,-8.842738151550293,13.35681438446045,1
1762947863.7502003,-8.991765022277832,12.771496772766113,1
1762947863.7502003,-9.210644721984863,13.432478904724121,1
1762947863.787515,-8.714310646057129,12.601031303405762,1
1762947863.8194227,-8.557373046875,13.533435821533203,1
1762947863.8594224,-8.796256065368652,13.76615047454834,1
1762947863.867096,-8.7015962600708,13.372748374938965,1
1762947863.8830314,-9.16768741607666,13.48131275177002,1
1762947863.8991268,-8.575703620910645,12.038399696350098,1
1762947863.9467995,-8.807808876037598,13.351948738098145,1
1762947863.994199,-8.857474327087402,13.986678123474121,1
1762947864.0103838,-8.86005687713623,12.792798042297363,1
1762947864.0103838,-9.867339134216309,13.353991508483887,1
1762947864.0424886,-9.193102836608887,12.275864601135254,1
1762947864.0747316,-9.69262409210205,12.433905601501465,1
1762947864.1164918,-10.566040992736816,12.358712196350098,1
1762947864.1374848,-10.98138427734375,12.98973274230957,1
1762947864.1374848,-12.157279014587402,12.570710182189941,1
1762947864.1691983,-11.631831169128418,12.034113883972168,1
1762947864.2014463,-12.123881340026855,13.797009468078613,1
1762947864.2482219,-13.035685539245605,12.786665916442871,1
1762947864.2655947,-14.177757263183594,13.29058837890625,1
1762947864.2655947,-15.418665885925293,12.749823570251465,1
1762947864.2952287,-14.396794319152832,12.944293022155762,1
1762947864.3269992,-14.936993598937988,11.82117748260498,1
1762947864.3813064,-14.279805183410645,12.34264850616455,1
1762947864.3898654,-13.44833755493164,12.425512313842773,1
1762947864.3898654,-14.087111473083496,11.856905937194824,1
1762947864.4216177,-12.89526081085205,11.8624849319458,1
1762947864.4534564,-12.0303316116333,11.105341911315918,1
1762947864.5012245,-11.577621459960938,12.155447006225586,1
1762947864.516963,-11.301521301269531,11.822149276733398,1
1762947864.516963,-12.070114135742188,14.057306289672852,1
1762947864.5489707,-10.872573852539062,12.018529891967773,1
1762947864.5854464,-10.446555137634277,11.755955696105957,1
1762947864.6284997,-10.602991104125977,11.994447708129883,1
1762947864.6441762,-10.715534210205078,12.258485794067383,1
1762947864.6441762,-11.8049955368042,12.652741432189941,1
1762947864.6761966,-10.91411304473877,12.170798301696777,1
1762947864.708099,-11.885499000549316,12.563841819763184,1
1762947864.756456,-11.931663513183594,11.527294158935547,1
1762947864.7724168,-13.160687446594238,12.540907859802246,1
1762947864.7724168,-14.172322273254395,11.646580696105957,1
1762947864.804779,-14.28553295135498,13.372117042541504,1
1762947864.83642,-16.188026428222656,11.365377426147461,1
1762947864.8837945,-19.958837509155273,11.268138885498047,1
1762947864.899883,-24.265762329101562,12.575637817382812,1
1762947864.899883,-24.66318702697754,11.546010971069336,1
1762947864.9317706,-19.550851821899414,11.892463684082031,1
1762947864.9638698,-15.483855247497559,12.085251808166504,1
1762947865.018187,-11.774742126464844,13.143922805786133,1
1762947865.0278707,-10.18278980255127,12.67514705657959,1
1762947865.0278707,-11.106478691101074,13.278286933898926,1
1762947865.0595176,-10.095386505126953,11.98965072631836,1
1762947865.0912821,-11.091931343078613,10.88561725616455,1
1762947865.1383533,-12.738349914550781,11.923564910888672,1
1762947865.1544945,-15.127833366394043,12.10732364654541,1
1762947865.1544945,-16.636899948120117,12.457902908325195,1
1762947865.1861746,-16.115110397338867,12.149747848510742,1
1762947865.2188053,-15.038304328918457,12.255127906799316,1
1762947865.2819362,-12.754463195800781,13.009820938110352,1
1762947865.2819362,-11.442001342773438,11.33607292175293,1
1762947865.2819362,-11.666462898254395,11.489758491516113,1
1762947865.3189096,-9.915385246276855,11.717179298400879,1
1762947865.3455791,-9.165931701660156,11.68914794921875,1
1762947865.3931217,-8.735881805419922,12.399757385253906,1
1762947865.4088726,-8.407618522644043,11.978978157043457,1
1762947865.4088726,-9.060127258300781,11.320451736450195,1
1762947865.4407778,-8.27806568145752,12.34001636505127,1
1762947865.4728935,-8.519360542297363,11.282214164733887,1
1762947865.5208151,-8.656811714172363,12.10659122467041,1
1762947865.536914,-8.597225189208984,12.330150604248047,1
1762947865.536914,-9.251608848571777,10.626769065856934,1
1762947865.5688088,-8.727431297302246,12.197182655334473,1
1762947865.6005132,-8.667180061340332,11.313193321228027,1
1762947865.6640255,-8.733778953552246,12.03756046295166,1
1762947865.6640255,-8.66226577758789,11.013259887695312,1
1762947865.6640255,-9.099268913269043,11.002053260803223,1
1762947865.6957326,-8.748557090759277,11.17353343963623,1
1762947865.7269564,-8.826461791992188,10.800296783447266,1
1762947865.7905538,-8.838604927062988,11.112711906433105,1
1762947865.7905538,-9.196772575378418,11.377032279968262,1
1762947865.7905538,-9.647273063659668,9.97614574432373,1
1762947865.8223147,-9.50326919555664,10.861194610595703,1
1762947865.85494,-9.650368690490723,11.00107479095459,1
1762947865.92008,-9.8046293258667,11.312546730041504,1
1762947865.92008,-9.638258934020996,10.64848804473877,1
1762947865.92008,-10.449130058288574,9.938765525817871,1
1762947865.9492912,-9.484347343444824,10.9473295211792,1
1762947865.9810627,-9.408367156982422,11.005552291870117,1
1762947866.0445726,-9.2303466796875,10.618070602416992,1
1762947866.0602372,-10.48784351348877,10.14384937286377,1
1762947866.0763094,-9.679210662841797,10.964487075805664,1
1762947866.0763094,-10.597031593322754,10.579760551452637,1
1762947866.119828,-9.650008201599121,10.41102123260498,1
1762947866.1869774,-9.67524242401123,11.089142799377441,1
1762947866.1869774,-10.39222240447998,11.199143409729004,1
1762947866.2029977,-9.309765815734863,10.533432960510254,1
1762947866.2189581,-10.677083015441895,10.368088722229004,1
1762947866.2502668,-9.470062255859375,10.511220932006836,1
1762947866.3129728,-9.471749305725098,10.2783842086792,1
1762947866.3129728,-9.378829956054688,10.783199310302734,1
1762947866.3456779,-9.483631134033203,10.679555892944336,1
1762947866.3456779,-10.844337463378906,10.531719207763672,1
1762947866.3764644,-9.056591987609863,10.834115028381348,1
1762947866.439808,-9.166816711425781,9.978927612304688,1
1762947866.439808,-11.221363067626953,11.482690811157227,1
1762947866.4718063,-9.618009567260742,10.278814315795898,1
1762947866.4718063,-11.579127311706543,11.61931324005127,1
1762947866.5035203,-9.92680835723877,10.167401313781738,1
1762947866.5524783,-9.932524681091309,10.538224220275879,1
1762947866.567252,-10.309977531433105,10.726338386535645,1
1762947866.567252,-13.07745361328125,12.67880630493164,1
1762947866.5991595,-11.125948905944824,10.72009563446045,1
1762947866.631136,-11.737410545349121,10.662035942077637,1
1762947866.6947687,-12.360053062438965,10.548693656921387,1
1762947866.6947687,-15.753813743591309,12.441824913024902,1
1762947866.726549,-13.850517272949219,10.324039459228516,1
1762947866.726549,-16.692018508911133,13.182313919067383,1
1762947866.7586403,-14.74156665802002,11.155417442321777,1
1762947866.822241,-15.35442066192627,10.079377174377441,1
1762947866.822241,-18.86009407043457,13.040094375610352,1
1762947866.8563397,-16.500537872314453,10.696062088012695,1
1762947866.8563397,-19.395902633666992,13.45808219909668,1
1762947866.8873842,-16.69359588623047,10.617189407348633,1
1762947866.9645133,-17.06422233581543,10.723350524902344,1
1762947866.9645133,-19.502782821655273,14.262395858764648,1
1762947866.9805346,-16.24671745300293,11.215970993041992,1
1762947866.9805346,-18.776945114135742,13.036596298217773,1
1762947867.012381,-15.150212287902832,9.92009449005127,1
1762947867.0816832,-14.556708335876465,11.041199684143066,1
1762947867.0816832,-17.150772094726562,13.408910751342773,1
1762947867.1075246,-13.35611629486084,10.510954856872559,1
1762947867.1075246,-16.130382537841797,12.930904388427734,1
1762947867.1394649,-12.621943473815918,10.967646598815918,1
1762947867.2028215,-11.636279106140137,10.278008460998535,1
1762947867.2028215,-14.012986183166504,13.362664222717285,1
1762947867.235088,-10.332104682922363,10.42969799041748,1
1762947867.235088,-13.3734769821167,12.860177040100098,1
1762947867.2671065,-10.063611030578613,10.89745807647705,1
1762947867.3313162,-9.642611503601074,11.35983943939209,1
1762947867.3313162,-12.049420356750488,10.968596458435059,1
1762947867.3634045,-9.530665397644043,10.957308769226074,1
1762947867.3634045,-12.224555969238281,11.845497131347656,1
1762947867.39489,-9.833572387695312,11.000648498535156,1
1762947867.458911,-10.073655128479004,10.919013023376465,1
