Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1762947689.7317524,-10.887572288513184,10.819050788879395,1
1762947689.7788434,-10.910167694091797,10.783880233764648,1
1762947689.7959387,-11.11170482635498,10.807904243469238,1
1762947689.8281262,-11.336222648620605,11.05070972442627,1
1762947689.8623965,-10.999497413635254,10.77746868133545,1
1762947689.8941312,-10.666801452636719,11.031885147094727,1
1762947689.9259346,-10.051011085510254,10.166821479797363,1
1762947689.957404,-9.538369178771973,10.632357597351074,1
1762947689.9892216,-8.985039710998535,10.225617408752441,1
1762947690.0207222,-8.706255912780762,10.402363777160645,1
1762947690.054746,-8.422079086303711,10.644092559814453,1
1762947690.0841584,-8.154590606689453,10.290771484375,1
1762947690.115932,-8.208508491516113,10.266261100769043,1
1762947690.1526785,-8.032047271728516,10.211959838867188,1
1762947690.1791227,-8.028075218200684,10.85383129119873,1
1762947690.2270768,-7.865561008453369,10.779178142547607,1
1762947690.2587612,-7.5884690284729,11.529542446136475,1
1762947690.290106,-7.613874912261963,10.629361629486084,1
1762947690.3217769,-7.870602130889893,10.61568021774292,1
1762947690.3529382,-7.872919082641602,10.956155776977539,1
1762947690.384717,-8.027366638183594,11.504570007324219,1
1762947690.4164076,-8.087931632995605,11.111889839172363,1
1762947690.4477031,-8.351258277893066,11.453791618347168,1
1762947690.482944,-8.649928092956543,11.2766752243042,1
1762947690.514506,-8.752974510192871,10.556784629821777,1
1762947690.5407853,-8.509502410888672,12.240690231323242,1
1762947690.575963,-8.357650756835938,11.421802520751953,1
1762947690.6037261,-8.647069931030273,11.126981735229492,1
1762947690.6355798,-8.059020042419434,12.567547798156738,1
1762947690.6668751,-8.040477752685547,12.015604019165039,1
1762947690.6982124,-7.833750247955322,11.345574855804443,1
1762947690.7295156,-7.849422454833984,11.83529281616211,1
1762947690.7613509,-7.578797817230225,11.078739643096924,1
1762947690.7927537,-7.559032440185547,12.236639022827148,1
1762947690.8247292,-7.581459045410156,11.785648345947266,1
1762947690.8564868,-7.705323696136475,12.00563097000122,1
1762947690.8887062,-7.667983531951904,11.907253742218018,1
1762947690.92005,-7.68037223815918,11.601932525634766,1
1762947690.9621687,-7.829453945159912,12.20008897781372,1
1762947690.9839687,-8.145647048950195,11.578836441040039,1
1762947691.0152535,-8.74498462677002,11.351078987121582,1
1762947691.0536551,-9.25525188446045,11.487278938293457,1
1762947691.090843,-9.558104515075684,11.983769416809082,1
1762947691.1112323,-8.949902534484863,12.034707069396973,1
1762947691.1537466,-8.472472190856934,12.107470512390137,1
1762947691.1740844,-8.19683837890625,11.680601119995117,1
1762947691.205459,-8.116766929626465,11.519734382629395,1
1762947691.237083,-8.426307678222656,12.36627197265625,1
1762947691.2692924,-8.874167442321777,12.519644737243652,1
1762947691.3013794,-9.402722358703613,12.212590217590332,1
1762947691.3331707,-10.48820686340332,12.13104248046875,1
1762947691.3783154,-11.571667671203613,11.783698081970215,1
1762947691.4103703,-13.224818229675293,11.760663032531738,1
1762947691.4426165,-14.607994079589844,11.05755615234375,1
1762947691.474778,-16.307403564453125,12.312494277954102,1
1762947691.5066838,-17.685182571411133,11.37550163269043,1
1762947691.5389197,-18.312047958374023,11.284353256225586,1
1762947691.5706966,-17.91621971130371,13.166961669921875,1
1762947691.6024146,-16.372495651245117,10.175573348999023,1
1762947691.6346169,-15.2015380859375,11.959327697753906,1
1762947691.666758,-14.203938484191895,12.25574016571045,1
1762947691.6989958,-12.872248649597168,12.369044303894043,1
1762947691.7150874,-12.284126281738281,11.488456726074219,1
1762947691.7630298,-11.929696083068848,12.482596397399902,1
1762947691.7949452,-11.593876838684082,13.035408973693848,1
1762947691.8269837,-12.266282081604004,13.481633186340332,1
1762947691.85295,-12.416302680969238,13.268229484558105,1
1762947691.890949,-12.694863319396973,12.723458290100098,1
1762947691.9070652,-13.100937843322754,13.2599458694458,1
1762947691.9552467,-13.593025207519531,14.375368118286133,1
1762947691.9713523,-13.711483001708984,12.968347549438477,1
1762947692.012186,-14.718536376953125,13.287656784057617,1
1762947692.0355773,-15.302375793457031,13.440275192260742,1
1762947692.082777,-16.258024215698242,14.686607360839844,1
1762947692.114917,-16.471391677856445,12.165155410766602,1
1762947692.1468427,-16.72929573059082,12.607799530029297,1
1762947692.1787794,-16.60605812072754,15.329317092895508,1
1762947692.210974,-15.848769187927246,12.526654243469238,1
1762947692.2429924,-16.345117568969727,14.221607208251953,1
1762947692.2747638,-17.254653930664062,13.442453384399414,1
1762947692.3060627,-17.215368270874023,12.725889205932617,1
1762947692.337397,-17.702333450317383,12.911520004272461,1
1762947692.368558,-16.819143295288086,13.963783264160156,1
1762947692.4001899,-14.714515686035156,14.677967071533203,1
1762947692.431619,-13.552963256835938,13.585735321044922,1
1762947692.4628887,-13.055241584777832,15.387555122375488,1
1762947692.4976366,-11.21605396270752,15.06054401397705,1
1762947692.5263765,-10.414410591125488,15.238091468811035,1
1762947692.5622115,-9.607898712158203,15.463619232177734,1
1762947692.5894616,-8.994367599487305,14.711065292358398,1
1762947692.6210413,-9.070950508117676,15.454852104187012,1
1762947692.6528513,-10.24447250366211,15.420289993286133,1
1762947692.683637,-10.632407188415527,14.2504243850708,1
1762947692.715035,-11.237594604492188,15.500188827514648,1
1762947692.7529187,-11.817643165588379,15.434548377990723,1
1762947692.7804677,-11.72522258758545,15.043551445007324,1
1762947692.8089805,-11.845234870910645,15.680668830871582,1
1762947692.8404098,-10.98782730102539,14.156930923461914,1
1762947692.8717024,-10.419358253479004,14.447842597961426,1
1762947692.8717024,-10.971726417541504,13.617785453796387,1
1762947692.9150324,-10.02415657043457,15.760862350463867,1
1762947692.9475143,-9.59329891204834,16.15702724456787,1
1762947692.969444,-9.43165397644043,14.944374084472656,1
1762947693.0058827,-9.885577201843262,15.319636344909668,1
1762947693.0058827,-9.922804832458496,13.195338249206543,1
1762947693.0361917,-10.166335105895996,15.053133964538574,1
1762947693.0669215,-10.62203598022461,15.640047073364258,1
1762947693.1069307,-11.94511890411377,16.040169715881348,1
1762947693.1382272,-13.701830863952637,14.160588264465332,1
1762947693.1382272,-13.80676555633545,13.216876029968262,1
1762947693.1699138,-13.524787902832031,16.516572952270508,1
1762947693.2013335,-11.989611625671387,15.115290641784668,1
1762947693.2330508,-11.84561538696289,16.15025520324707,1
1762947693.2643318,-12.044325828552246,16.165701866149902,1
1762947693.2643318,-11.338961601257324,13.914944648742676,1
1762947693.29563,-11.36803913116455,15.53591251373291,1
1762947693.327081,-12.334994316101074,15.966996192932129,1
1762947693.3588386,-12.708609580993652,16.270230293273926,1
1762947693.3901162,-12.534178733825684,14.95375919342041,1
1762947693.3901162,-12.130966186523438,13.745279312133789,1
1762947693.4214156,-12.685847282409668,15.334540367126465,1
1762947693.45321,-12.19266128540039,15.150663375854492,1
1762947693.4841647,-12.421760559082031,16.9202938079834,1
1762947693.5156646,-13.102860450744629,15.185246467590332,1
1762947693.5156646,-11.756176948547363,12.23779010772705,1
1762947693.5531557,-12.837483406066895,15.225386619567871,1
1762947693.578703,-12.719764709472656,16.31846809387207,1
1762947693.6102815,-12.859683990478516,18.036962509155273,1
1762947693.642512,-12.722576141357422,15.59039306640625,1
1762947693.642512,-11.046345710754395,14.298773765563965,1
1762947693.6738048,-12.351909637451172,15.383161544799805,1
1762947693.7087138,-12.572400093078613,16.184517860412598,1
1762947693.7368689,-12.457682609558105,16.380351066589355,1
1762947693.768621,-12.643542289733887,17.36778736114502,1
1762947693.768621,-10.94811725616455,15.713540077209473,1
1762947693.7999022,-12.445881843566895,15.295489311218262,1
1762947693.8421679,-12.622177124023438,17.14678192138672,1
1762947693.8798335,-12.463706970214844,16.89509391784668,1
1762947693.8959615,-12.353401184082031,16.29651641845703,1
1762947693.8959615,-10.6395845413208,15.72436237335205,1
1762947693.9272912,-12.17536449432373,16.151577949523926,1
1762947693.9586806,-12.307799339294434,16.85269832611084,1
1762947694.0066519,-12.177032470703125,16.064115524291992,1
1762947694.022482,-11.98431396484375,16.36867332458496,1
1762947694.022482,-10.176922798156738,15.183894157409668,1
1762947694.053497,-11.949490547180176,16.06828022003174,1
1762947694.084798,-11.673866271972656,16.33494758605957,1
1762947694.1322517,-11.76824951171875,17.37019920349121,1
1762947694.1533635,-11.504814147949219,15.743343353271484,1
1762947694.1533635,-9.881081581115723,14.811942100524902,1
1762947694.1804051,-11.177783012390137,16.159846305847168,1
1762947694.2223527,-11.367524147033691,17.785683631896973,1
1762947694.2610588,-11.240924835205078,15.60618782043457,1
1762947694.28929,-20.45976448059082,11.708883285522461,1
1762947694.28929,-9.987324714660645,15.164498329162598,1
1762947694.3209734,-11.341129302978516,17.325035095214844,1
1762947694.3531284,-11.755699157714844,18.39672088623047,1
1762947694.3933527,-11.74783992767334,17.11726474761963,1
1762947694.4048247,-11.660670280456543,16.471760749816895,1
1762947694.4048247,-10.298540115356445,15.280349731445312,1
1762947694.443205,-11.616786003112793,16.41406536102295,1
1762947694.482452,-11.296000480651855,16.62597942352295,1
1762947694.516704,-10.653827667236328,15.513404846191406,1
1762947694.5324428,-10.758232116699219,16.077791213989258,1
1762947694.5324428,-9.719780921936035,16.397894859313965,1
1762947694.5639062,-10.720110893249512,16.737420082092285,1
1762947694.5955038,-10.733120918273926,17.619772911071777,1
1762947694.6537979,-10.216362953186035,15.484696388244629,1
1762947694.6591167,-10.422268867492676,17.424979209899902,1
1762947694.675125,-9.347911834716797,14.925056457519531,1
1762947694.706465,-10.343578338623047,18.073959350585938,1
1762947694.7380428,-10.45021915435791,18.363158226013184,1
1762947694.786907,-10.353602409362793,18.100459098815918,1
1762947694.8008704,-12.294089317321777,8.421147346496582,1
1762947694.8008704,-9.42602825164795,14.673226356506348,1
1762947694.8321822,-10.252364158630371,16.33352756500244,1
1762947694.8634896,-10.11950397491455,17.245306968688965,1
1762947694.9107623,-9.117047309875488,15.02624797821045,1
1762947694.9267302,-9.19360065460205,17.905726432800293,1
1762947694.9267302,-8.248764991760254,16.531991004943848,1
1762947694.958498,-9.323221206665039,19.26225471496582,1
1762947694.98981,-9.448555946350098,17.530491828918457,1
1762947695.0377276,-9.35779094696045,16.832200050354004,1
1762947695.0543973,-9.086280822753906,18.459882736206055,1
1762947695.0543973,-8.149802207946777,14.943818092346191,1
1762947695.0849705,-8.841291427612305,16.79914665222168,1
1762947695.1166146,-10.293085098266602,11.929325103759766,1
1762947695.1637716,-11.242632865905762,17.27929973602295,1
1762947695.1796253,-12.345085144042969,16.86505699157715,1
1762947695.1796253,-12.228083610534668,15.197871208190918,1
1762947695.2152545,-13.576454162597656,18.67092514038086,1
1762947695.2497702,-14.174781799316406,16.162620544433594,1
1762947695.3059702,-15.138679504394531,14.459775924682617,1
1762947695.3059702,-15.6349515914917,13.746336936950684,1
1762947695.3059702,-15.453736305236816,13.846199989318848,1
1762947695.3476405,-16.01728630065918,13.987081527709961,1
1762947695.371326,-16.698976516723633,15.71272087097168,1
1762947695.4190996,-16.07053565979004,14.824993133544922,1
1762947695.4324741,-16.435651779174805,15.226314544677734,1
1762947695.4324741,-16.253829956054688,13.62812614440918,1
1762947695.469719,-16.203413009643555,15.498048782348633,1
1762947695.498716,-15.330734252929688,14.159358978271484,1
1762947695.557247,-14.428375244140625,14.860078811645508,1
1762947695.557247,-14.47276782989502,15.611248970031738,1
1762947695.557247,-14.126594543457031,15.651773452758789,1
1762947695.5892534,-14.081764221191406,16.284809112548828,1
1762947695.6214197,-14.608898162841797,15.549064636230469,1
1762947695.6847882,-14.720528602600098,13.74814510345459,1
1762947695.6847882,-15.328356742858887,16.53026294708252,1
1762947695.6847882,-14.611153602600098,14.244572639465332,1
1762947695.7163563,-14.4785737991333,15.942368507385254,1
1762947695.7548513,-13.311579704284668,14.602826118469238,1
1762947695.8115091,-12.094616889953613,16.568325996398926,1
1762947695.8115091,-11.534122467041016,15.548810958862305,1
1762947695.8271694,-11.256210327148438,15.858009338378906,1
1762947695.8587844,-11.011548042297363,17.525647163391113,1
1762947695.8902032,-10.603947639465332,15.698697090148926,1
1762947695.9513454,-10.21106243133545,15.164111137390137,1
1762947695.9541552,-9.54460620880127,16.41586399078369,1
1762947695.955164,-9.607481956481934,11.623614311218262,1
1762947695.9851665,-9.1752347946167,16.815943717956543,1
1762947696.0165207,-9.126365661621094,16.33753204345703,1
1762947696.0839484,-9.02902603149414,17.307371139526367,1
1762947696.0839484,-8.93538761138916,16.136176109313965,1
1762947696.1103656,-8.886597633361816,15.974129676818848,1
1762947696.115089,-8.666683197021484,15.272642135620117,1
1762947696.14183,-8.635894775390625,16.0751895904541,1
1762947696.2048335,-8.60318660736084,16.760878562927246,1
1762947696.2101898,-8.76471996307373,16.23363971710205,1
1762947696.2101898,-8.61672306060791,15.760483741760254,1
1762947696.2431943,-8.851191520690918,16.892048835754395,1
1762947696.27184,-8.958849906921387,17.438376426696777,1
1762947696.3365157,-9.131682395935059,17.794344902038574,1
1762947696.3365157,-9.751687049865723,17.406250953674316,1
1762947696.3365157,-9.587624549865723,16.403929710388184,1
1762947696.3627932,-9.91072940826416,16.527352333068848,1
1762947696.3944936,-10.147688865661621,16.065896034240723,1
1762947696.4575214,-10.927632331848145,18.79672908782959,1
1762947696.4575214,-11.189738273620605,16.975098609924316,1
1762947696.4575214,-11.133021354675293,16.11233425140381,1
1762947696.4990544,-11.677096366882324,16.788010597229004,1
1762947696.5201054,-11.842582702636719,15.903814315795898,1
1762947696.5828311,-12.31314754486084,16.485037803649902,1
1762947696.5828311,-12.39547061920166,14.909321784973145,1
1762947696.5828311,-12.127467155456543,14.226452827453613,1
1762947696.622002,-12.736193656921387,16.182984352111816,1
1762947696.6584482,-12.847488403320312,15.408660888671875,1
1762947696.7092035,-12.849700927734375,15.375988006591797,1
1762947696.7092035,-12.86821460723877,16.946120262145996,1
1762947696.7092035,-13.137554168701172,16.327402114868164,1
1762947696.7413857,-12.850382804870605,15.828368186950684,1
1762947696.7733982,-12.681805610656738,16.08956813812256,1
1762947696.836882,-12.800349235534668,17.063895225524902,1
1762947696.836882,-12.469059944152832,16.929465293884277,1
1762947696.836882,-12.469802856445312,15.24656867980957,1
1762947696.868953,-12.691744804382324,16.91853618621826,1
1762947696.9006865,-12.609517097473145,16.20362377166748,1
1762947696.9643862,-12.504425048828125,15.644050598144531,1
1762947696.9643862,-12.707103729248047,15.748922348022461,1
1762947696.9643862,-12.29328441619873,14.297402381896973,1
1762947696.995886,-13.076399803161621,15.765305519104004,1
1762947697.0428967,-12.6320219039917,15.420958518981934,1
1762947697.0904572,-12.496585845947266,16.273780822753906,1
1762947697.10657,-11.33953857421875,11.58287239074707,1
1762947697.10657,-12.125872611999512,14.802262306213379,1
1762947697.1378314,-11.76701831817627,17.486872673034668,1
1762947697.169674,-11.632493019104004,16.825072288513184,1
1762947697.2218363,-11.11658763885498,16.96079158782959,1
1762947697.2328064,-11.064728736877441,18.43933391571045,1
1762947697.2328064,-10.94433307647705,14.974471092224121,1
1762947697.2640698,-11.123265266418457,16.48593044281006,1
1762947697.295349,-11.18674087524414,17.836345672607422,1
1762947697.3429637,-10.849221229553223,17.11238384246826,1
1762947697.3590088,-10.552996635437012,17.58461856842041,1
1762947697.3590088,-10.134119987487793,15.281949043273926,1
1762947697.3903573,-10.56221866607666,17.21122646331787,1
1762947697.4217083,-10.567461967468262,18.497279167175293,1
1762947697.469107,-10.93533992767334,16.256205558776855,1
1762947697.4847703,-11.0167818069458,17.59671115875244,1
1762947697.4847703,-10.856656074523926,16.443312644958496,1
1762947697.516154,-11.2887601852417,16.34413242340088,1
1762947697.5548618,-11.341509819030762,16.647040367126465,1
1762947697.5952475,-11.882161140441895,17.225687980651855,1
1762947697.6110752,-12.091057777404785,17.045599937438965,1
1762947697.6110752,-11.295376777648926,16.037850379943848,1
1762947697.642387,-12.022945404052734,16.948652267456055,1
1762947697.6739771,-12.09625244140625,16.878211975097656,1
1762947697.7378802,-11.63853931427002,15.6057767868042,1
1762947697.7461092,-11.25695514678955,16.434866905212402,1
1762947697.7471154,-10.402782440185547,14.862808227539062,1
1762947697.778872,-10.55598258972168,17.025676727294922,1
1762947697.808646,-10.11075496673584,16.46296977996826,1
1762947697.8637025,-9.852021217346191,16.650134086608887,1
1762947697.8637025,-9.771892547607422,17.05086326599121,1
1762947697.8637025,-9.085831642150879,13.962084770202637,1
1762947697.8982754,-9.70767593383789,18.058677673339844,1
1762947697.9331536,-9.6636323928833,17.350443840026855,1
1762947697.9907079,-9.325577735900879,15.694445610046387,1
1762947697.9907079,-9.617220878601074,16.494027137756348,1
1762947697.9907079,-9.338876724243164,15.59231948852539,1
1762947698.0224965,-9.4252290725708,16.31531047821045,1
1762947698.0651238,-9.472599029541016,16.67243194580078,1
1762947698.1172664,-10.0696382522583,16.591864585876465,1
1762947698.1172664,-9.667627334594727,14.809297561645508,1
1762947698.1172664,-9.517457962036133,13.849838256835938,1
1762947698.1594882,-9.848812103271484,14.745267868041992,1
1762947698.1812606,-10.162408828735352,17.173751831054688,1
1762947698.243983,-10.630523681640625,17.828353881835938,1
1762947698.2566476,-10.380898475646973,14.663548469543457,1
1762947698.2566476,-10.26354694366455,14.581923484802246,1
1762947698.2909532,-10.787190437316895,14.258376121520996,1
1762947698.322259,-10.553421974182129,14.130871772766113,1
1762947698.3793905,-10.88034725189209,13.958134651184082,1
1762947698.3861082,-10.829707145690918,13.450764656066895,1
1762947698.3861082,-10.635401725769043,12.884675025939941,1
1762947698.417409,-11.318180084228516,13.350460052490234,1
1762947698.4486856,-11.299542427062988,12.71635913848877,1
1762947698.4996533,-11.348873138427734,13.208446502685547,1
1762947698.512275,-11.5262451171875,13.803268432617188,1
1762947698.512275,-10.892027854919434,13.336838722229004,1
1762947698.5435584,-11.630608558654785,13.669716835021973,1
1762947698.574882,-11.310576438903809,12.877474784851074,1
1762947698.6378975,-11.353487968444824,12.790364265441895,1
1762947698.6378975,-11.401667594909668,12.847275733947754,1
1762947698.6378975,-10.964077949523926,13.580830574035645,1
1762947698.6692147,-11.30434513092041,13.494673728942871,1
1762947698.7005415,-11.642437934875488,12.79032039642334,1
1762947698.7635653,-11.415855407714844,13.051534652709961,1
1762947698.7635653,-11.706387519836426,13.242182731628418,1
1762947698.7635653,-10.754435539245605,13.658883094787598,1
1762947698.7948663,-11.53454875946045,12.438599586486816,1
1762947698.826237,-11.74634075164795,13.168841361999512,1
1762947698.8984547,-11.788108825683594,12.676340103149414,1
1762947698.8984547,-11.780684471130371,12.470122337341309,1
1762947698.9219556,-11.834861755371094,13.323343276977539,1
1762947698.9219556,-11.047237396240234,13.15850830078125,1
1762947698.9628952,-12.300651550292969,13.035093307495117,1
1762947699.0172992,-12.488215446472168,13.317002296447754,1
1762947699.0172992,-11.135834693908691,12.8774995803833,1
1762947699.0570679,-12.954497337341309,12.879475593566895,1
1762947699.0570679,-11.087940216064453,12.912166595458984,1
1762947699.0886052,-21.014280319213867,13.96314811706543,1
1762947699.1485403,-12.7052640914917,13.335238456726074,1
1762947699.1485403,-13.297046661376953,13.755298614501953,1
